id,word,url,scrape_time,status,error
2431,midinmíìdìn,https://glosbe.com/yo/en/midinm%C3%AD%C3%ACd%C3%ACn,2025-05-09 22:48:01,success,
2432,"milwaukee, wisconsin",https://glosbe.com/yo/en/milwaukee%2C%20wisconsin,2025-05-09 22:34:05,success,
2433,minsk,https://glosbe.com/yo/en/minsk,2025-05-09 22:26:53,success,
2434,Mirror,https://glosbe.com/yo/en/Mirror,2025-05-09 22:46:26,success,
2435,mo,https://glosbe.com/yo/en/mo,2025-05-09 22:52:23,success,
2436,mo fe jeun,https://glosbe.com/yo/en/mo%20fe%20jeun,2025-05-09 22:42:32,success,
2437,mo lo kii ore mi,https://glosbe.com/yo/en/mo%20lo%20kii%20ore%20mi,2025-05-09 22:38:44,success,
2438,Mo nife e,https://glosbe.com/yo/en/Mo%20nife%20e,2025-05-09 22:27:31,success,
2439,mo nife e,https://glosbe.com/yo/en/mo%20nife%20e,2025-05-09 22:46:57,success,
2440,mo nífẹ̀ẹ́ rẹ,https://glosbe.com/yo/en/mo%20n%C3%ADf%E1%BA%B9%CC%80%E1%BA%B9%CC%81%20r%E1%BA%B9,2025-05-09 22:45:34,success,
2441,mo nífẹ̀ẹ́ yín,https://glosbe.com/yo/en/mo%20n%C3%ADf%E1%BA%B9%CC%80%E1%BA%B9%CC%81%20y%C3%ADn,2025-05-09 22:27:12,success,
2442,Moldofa,https://glosbe.com/yo/en/Moldofa,2025-05-09 22:42:27,success,
2443,molybdenum,https://glosbe.com/yo/en/molybdenum,2025-05-09 22:52:37,success,
2444,Mons pubis,https://glosbe.com/yo/en/Mons%20pubis,2025-05-09 22:27:52,success,
2445,montana,https://glosbe.com/yo/en/montana,2025-05-09 22:46:20,success,
2446,montenẹ́grò,https://glosbe.com/yo/en/monten%E1%BA%B9%CC%81gr%C3%B2,2025-05-09 22:33:53,success,
2447,montevideo,https://glosbe.com/yo/en/montevideo,2025-05-09 22:38:01,success,
2448,moore,https://glosbe.com/yo/en/moore,2025-05-09 22:30:53,success,
2449,mosalasi,https://glosbe.com/yo/en/mosalasi,2025-05-09 22:34:42,success,
2450,motto,https://glosbe.com/yo/en/motto,2025-05-09 22:28:00,success,
2451,Motto,https://glosbe.com/yo/en/Motto,2025-05-09 22:45:47,success,
2452,Mošovce,https://glosbe.com/yo/en/Mo%C5%A1ovce,2025-05-09 22:27:20,success,
2453,Mo̩ndé,https://glosbe.com/yo/en/Mo%CC%A9nd%C3%A9,2025-05-09 22:50:04,success,
2454,mu,https://glosbe.com/yo/en/mu,2025-05-09 22:46:32,success,
2455,mu dọ́gba,https://glosbe.com/yo/en/mu%20d%E1%BB%8D%CC%81gba,2025-05-09 22:31:24,success,
2456,mu gbòòrò,https://glosbe.com/yo/en/mu%20gb%C3%B2%C3%B2r%C3%B2,2025-05-09 22:48:50,success,
2457,mu omi yó,https://glosbe.com/yo/en/mu%20omi%20y%C3%B3,2025-05-09 22:28:07,success,
2458,mu ṣiṣẹ́,https://glosbe.com/yo/en/mu%20%E1%B9%A3i%E1%B9%A3%E1%BA%B9%CC%81,2025-05-09 22:29:40,success,
2459,Muhammadu Buhari,https://glosbe.com/yo/en/Muhammadu%20Buhari,2025-05-09 22:52:59,success,
2460,muhammed,https://glosbe.com/yo/en/muhammed,2025-05-09 22:25:27,success,
2461,munich,https://glosbe.com/yo/en/munich,2025-05-09 22:47:36,success,
2462,Munich,https://glosbe.com/yo/en/Munich,2025-05-09 22:52:53,success,
2463,Mura,https://glosbe.com/yo/en/Mura,2025-05-09 22:29:46,success,
2464,Murtala Muhammad,https://glosbe.com/yo/en/Murtala%20Muhammad,2025-05-09 22:30:30,success,
2465,Musulumi,https://glosbe.com/yo/en/Musulumi,2025-05-09 22:35:40,success,
2466,Musulumi ni mi,https://glosbe.com/yo/en/Musulumi%20ni%20mi,2025-05-09 22:38:06,success,
2467,Mwai Kibaki,https://glosbe.com/yo/en/Mwai%20Kibaki,2025-05-09 22:31:39,success,
2468,mwanza,https://glosbe.com/yo/en/mwanza,2025-05-09 22:53:45,success,
2469,myanmar,https://glosbe.com/yo/en/myanmar,2025-05-09 22:44:52,success,
2470,mà,https://glosbe.com/yo/en/m%C3%A0,2025-05-09 22:51:27,success,
2471,mà á,https://glosbe.com/yo/en/m%C3%A0%20%C3%A1,2025-05-09 22:28:21,success,
2472,màjàlà,https://glosbe.com/yo/en/m%C3%A0j%C3%A0l%C3%A0,2025-05-09 22:49:05,success,
2473,màkàrúrù,https://glosbe.com/yo/en/m%C3%A0k%C3%A0r%C3%BAr%C3%B9,2025-05-09 22:35:33,success,
2474,màláríà,https://glosbe.com/yo/en/m%C3%A0l%C3%A1r%C3%AD%C3%A0,2025-05-09 22:46:14,success,
2475,Màláríà,https://glosbe.com/yo/en/M%C3%A0l%C3%A1r%C3%AD%C3%A0,2025-05-09 22:50:54,success,
2476,Màláwì,https://glosbe.com/yo/en/M%C3%A0l%C3%A1w%C3%AC,2025-05-09 22:31:02,success,
2477,màláwì,https://glosbe.com/yo/en/m%C3%A0l%C3%A1w%C3%AC,2025-05-09 22:51:32,success,
2478,màléékà,https://glosbe.com/yo/en/m%C3%A0l%C3%A9%C3%A9k%C3%A0,2025-05-09 22:29:00,success,
2479,Màléṣíà,https://glosbe.com/yo/en/M%C3%A0l%C3%A9%E1%B9%A3%C3%AD%C3%A0,2025-05-09 22:25:17,success,
2480,màlúù,https://glosbe.com/yo/en/m%C3%A0l%C3%BA%C3%B9,2025-05-09 22:32:15,success,
2481,màmá,https://glosbe.com/yo/en/m%C3%A0m%C3%A1,2025-05-09 22:41:41,success,
2482,màrìwò,https://glosbe.com/yo/en/m%C3%A0r%C3%ACw%C3%B2,2025-05-09 22:51:06,success,
2483,màríà,https://glosbe.com/yo/en/m%C3%A0r%C3%AD%C3%A0,2025-05-09 22:33:24,success,
2484,Màríà,https://glosbe.com/yo/en/M%C3%A0r%C3%AD%C3%A0,2025-05-09 22:45:56,success,
2485,màrún,https://glosbe.com/yo/en/m%C3%A0r%C3%BAn,2025-05-09 22:41:02,success,
2486,màá,https://glosbe.com/yo/en/m%C3%A0%C3%A1,2025-05-09 22:36:04,success,
2487,Máa Sún gbàgede ní Gbogbo Ìgbà,https://glosbe.com/yo/en/M%C3%A1a%20S%C3%BAn%20gb%C3%A0gede%20n%C3%AD%20Gbogbo%20%C3%8Cgb%C3%A0,2025-05-09 22:41:26,success,
2488,máamú,https://glosbe.com/yo/en/m%C3%A1am%C3%BA,2025-05-09 22:47:54,success,
2489,májèlé,https://glosbe.com/yo/en/m%C3%A1j%C3%A8l%C3%A9,2025-05-09 22:27:38,success,
2490,májẹ̀mú láéláé,https://glosbe.com/yo/en/m%C3%A1j%E1%BA%B9%CC%80m%C3%BA%20l%C3%A1%C3%A9l%C3%A1%C3%A9,2025-05-09 22:38:14,success,
2491,májẹ̀mú titun,https://glosbe.com/yo/en/m%C3%A1j%E1%BA%B9%CC%80m%C3%BA%20titun,2025-05-09 22:44:33,success,
2492,máltà,https://glosbe.com/yo/en/m%C3%A1lt%C3%A0,2025-05-09 22:51:40,success,
2493,Málì,https://glosbe.com/yo/en/M%C3%A1l%C3%AC,2025-05-09 22:26:37,success,
2494,málì,https://glosbe.com/yo/en/m%C3%A1l%C3%AC,2025-05-09 22:39:25,success,
2495,Mángà,https://glosbe.com/yo/en/M%C3%A1ng%C3%A0,2025-05-09 22:40:14,success,
2496,mársì,https://glosbe.com/yo/en/m%C3%A1rs%C3%AC,2025-05-09 22:47:30,success,
2497,márààrún,https://glosbe.com/yo/en/m%C3%A1r%C3%A0%C3%A0r%C3%BAn,2025-05-09 22:53:18,success,
2498,márùn-ún,https://glosbe.com/yo/en/m%C3%A1r%C3%B9n-%C3%BAn,2025-05-09 22:31:18,success,
2499,Mátírísì,https://glosbe.com/yo/en/M%C3%A1t%C3%ADr%C3%ADs%C3%AC,2025-05-09 22:26:16,success,
2500,máàpù,https://glosbe.com/yo/en/m%C3%A1%C3%A0p%C3%B9,2025-05-09 22:32:24,success,
2501,máìlì,https://glosbe.com/yo/en/m%C3%A1%C3%ACl%C3%AC,2025-05-09 22:48:57,success,
2502,máńgòrò,https://glosbe.com/yo/en/m%C3%A1%C5%84g%C3%B2r%C3%B2,2025-05-09 22:33:46,success,
2503,méjèèje,https://glosbe.com/yo/en/m%C3%A9j%C3%A8%C3%A8je,2025-05-09 22:38:23,success,
2504,méjèèjì,https://glosbe.com/yo/en/m%C3%A9j%C3%A8%C3%A8j%C3%AC,2025-05-09 22:49:32,success,
2505,méjèèjìlá,https://glosbe.com/yo/en/m%C3%A9j%C3%A8%C3%A8j%C3%ACl%C3%A1,2025-05-09 22:35:27,success,
2506,méjì,https://glosbe.com/yo/en/m%C3%A9j%C3%AC,2025-05-09 22:36:21,success,
2507,méjì-méjì,https://glosbe.com/yo/en/m%C3%A9j%C3%AC-m%C3%A9j%C3%AC,2025-05-09 22:32:30,success,
2508,méjìdínlógún,https://glosbe.com/yo/en/m%C3%A9j%C3%ACd%C3%ADnl%C3%B3g%C3%BAn,2025-05-09 22:40:27,success,
2509,mélòó kan,https://glosbe.com/yo/en/m%C3%A9l%C3%B2%C3%B3%20kan,2025-05-09 22:51:51,success,
2510,méríìrí,https://glosbe.com/yo/en/m%C3%A9r%C3%AD%C3%ACr%C3%AD,2025-05-09 22:33:58,success,
2511,Méèlì,https://glosbe.com/yo/en/M%C3%A9%C3%A8l%C3%AC,2025-05-09 22:44:11,success,
2512,méèlì,https://glosbe.com/yo/en/m%C3%A9%C3%A8l%C3%AC,2025-05-09 22:51:45,success,
2513,méèlì awúrúju,https://glosbe.com/yo/en/m%C3%A9%C3%A8l%C3%AC%20aw%C3%BAr%C3%BAju,2025-05-09 22:29:53,success,
2514,mì,https://glosbe.com/yo/en/m%C3%AC,2025-05-09 22:28:15,success,
2515,mì àyọlò olóòró,https://glosbe.com/yo/en/m%C3%AC%20%C3%A0y%E1%BB%8Dl%C3%B2%20ol%C3%B3%C3%B2r%C3%B3,2025-05-09 22:48:20,success,
2516,mìíràn,https://glosbe.com/yo/en/m%C3%AC%C3%ADr%C3%A0n,2025-05-09 22:40:52,success,
2517,mí,https://glosbe.com/yo/en/m%C3%AD,2025-05-09 22:29:33,success,
2518,mí gúlegúle,https://glosbe.com/yo/en/m%C3%AD%20g%C3%BAleg%C3%BAle,2025-05-09 22:51:01,success,
2519,mídíà ní ṣókí,https://glosbe.com/yo/en/m%C3%ADd%C3%AD%C3%A0%20n%C3%AD%20%E1%B9%A3%C3%B3k%C3%AD,2025-05-09 22:36:51,success,
2520,mílíìkì,https://glosbe.com/yo/en/m%C3%ADl%C3%AD%C3%ACk%C3%AC,2025-05-09 22:26:44,success,
2521,mílíìkì gbẹrẹfu,https://glosbe.com/yo/en/m%C3%ADl%C3%AD%C3%ACk%C3%AC%20gb%E1%BA%B9r%E1%BA%B9fu,2025-05-09 22:46:40,success,
2522,Mílíọ̀nù,https://glosbe.com/yo/en/M%C3%ADl%C3%AD%E1%BB%8D%CC%80n%C3%B9,2025-05-09 22:25:11,success,
2523,mímu,https://glosbe.com/yo/en/m%C3%ADmu,2025-05-09 22:50:39,success,
2524,mímú,https://glosbe.com/yo/en/m%C3%ADm%C3%BA,2025-05-09 22:25:45,success,
2525,mímú le,https://glosbe.com/yo/en/m%C3%ADm%C3%BA%20le,2025-05-09 22:43:04,success,
2526,mímọ́,https://glosbe.com/yo/en/m%C3%ADm%E1%BB%8D%CC%81,2025-05-09 22:47:03,success,
2527,mítà,https://glosbe.com/yo/en/m%C3%ADt%C3%A0,2025-05-09 22:45:18,success,
2528,Mítà,https://glosbe.com/yo/en/M%C3%ADt%C3%A0,2025-05-09 22:51:21,success,
2529,míì,https://glosbe.com/yo/en/m%C3%AD%C3%AC,2025-05-09 22:50:31,success,
2530,mò ń bọ̀,https://glosbe.com/yo/en/m%C3%B2%20%C5%84%20b%E1%BB%8D%CC%80,2025-05-09 22:26:11,success,
2531,mòlẹ́bí,https://glosbe.com/yo/en/m%C3%B2l%E1%BA%B9%CC%81b%C3%AD,2025-05-09 22:47:15,success,
2532,mòngólíà,https://glosbe.com/yo/en/m%C3%B2ng%C3%B3l%C3%AD%C3%A0,2025-05-09 22:26:21,success,
2533,Mòrókò,https://glosbe.com/yo/en/M%C3%B2r%C3%B3k%C3%B2,2025-05-09 22:33:34,success,
2534,mòrókò,https://glosbe.com/yo/en/m%C3%B2r%C3%B3k%C3%B2,2025-05-09 22:51:13,success,
2535,mòsámbìk,https://glosbe.com/yo/en/m%C3%B2s%C3%A1mb%C3%ACk,2025-05-09 22:39:16,success,
2536,Mòsáńbíìkì,https://glosbe.com/yo/en/M%C3%B2s%C3%A1%C5%84b%C3%AD%C3%ACk%C3%AC,2025-05-09 22:41:20,success,
2537,módẹ́ẹmù alágbèésínú,https://glosbe.com/yo/en/m%C3%B3d%E1%BA%B9%CC%81%E1%BA%B9m%C3%B9%20al%C3%A1gb%C3%A8%C3%A9s%C3%ADn%C3%BA,2025-05-09 22:43:57,success,
2538,módẹ́ẹ̀mù,https://glosbe.com/yo/en/m%C3%B3d%E1%BA%B9%CC%81%E1%BA%B9%CC%80m%C3%B9,2025-05-09 22:46:49,success,
2539,módẹ́ẹ̀mù oníkébù,https://glosbe.com/yo/en/m%C3%B3d%E1%BA%B9%CC%81%E1%BA%B9%CC%80m%C3%B9%20on%C3%ADk%C3%A9b%C3%B9,2025-05-09 22:29:18,success,
2540,móldófà,https://glosbe.com/yo/en/m%C3%B3ld%C3%B3f%C3%A0,2025-05-09 22:44:17,success,
2541,mónakò,https://glosbe.com/yo/en/m%C3%B3nak%C3%B2,2025-05-09 22:39:20,success,
2542,mósè,https://glosbe.com/yo/en/m%C3%B3s%C3%A8,2025-05-09 22:43:19,success,
2543,móòdù,https://glosbe.com/yo/en/m%C3%B3%C3%B2d%C3%B9,2025-05-09 22:43:12,success,
2544,móòdù aṣẹ̀tẹ̀ lé lórí,https://glosbe.com/yo/en/m%C3%B3%C3%B2d%C3%B9%20a%E1%B9%A3%E1%BA%B9%CC%80t%E1%BA%B9%CC%80%20l%C3%A9%20l%C3%B3r%C3%AD,2025-05-09 22:38:36,success,
2545,móòluẹ̀,https://glosbe.com/yo/en/m%C3%B3%C3%B2lu%E1%BA%B9%CC%80,2025-05-09 22:42:09,success,
2546,mùsùlùmí,https://glosbe.com/yo/en/m%C3%B9s%C3%B9l%C3%B9m%C3%AD,2025-05-09 22:52:01,success,
2547,mú,https://glosbe.com/yo/en/m%C3%BA,2025-05-09 22:37:45,success,
2548,mú dá-dúrórámúhángán,https://glosbe.com/yo/en/m%C3%BA%20d%C3%A1-d%C3%BAr%C3%B3r%C3%A1m%C3%BAh%C3%A1ng%C3%A1n,2025-05-09 22:44:39,success,
2549,mú dọ́gba,https://glosbe.com/yo/en/m%C3%BA%20d%E1%BB%8D%CC%81gba,2025-05-09 22:47:08,success,
2550,mú dọ́gba lósì,https://glosbe.com/yo/en/m%C3%BA%20d%E1%BB%8D%CC%81gba%20l%C3%B3s%C3%AC,2025-05-09 22:37:37,success,
2551,mú kúrò,https://glosbe.com/yo/en/m%C3%BA%20k%C3%BAr%C3%B2,2025-05-09 22:46:01,success,
2552,mú títò kúrò,https://glosbe.com/yo/en/m%C3%BA%20t%C3%ADt%C3%B2%20k%C3%BAr%C3%B2,2025-05-09 22:41:47,success,
2553,mú wá,https://glosbe.com/yo/en/m%C3%BA%20w%C3%A1,2025-05-09 22:36:29,success,
2554,mú ye,https://glosbe.com/yo/en/m%C3%BA%20ye,2025-05-09 22:48:28,success,
2555,mú-tóbi,https://glosbe.com/yo/en/m%C3%BA-t%C3%B3bi,2025-05-09 22:52:31,success,
2556,múdọ́gba,https://glosbe.com/yo/en/m%C3%BAd%E1%BB%8D%CC%81gba,2025-05-09 22:28:53,success,
2557,Músò,https://glosbe.com/yo/en/M%C3%BAs%C3%B2,2025-05-09 22:49:58,success,
2558,múyé,https://glosbe.com/yo/en/m%C3%BAy%C3%A9,2025-05-09 22:49:15,success,
2559,mẹjo,https://glosbe.com/yo/en/m%E1%BA%B9jo,2025-05-09 22:31:51,success,
2560,mẹmori,https://glosbe.com/yo/en/m%E1%BA%B9mori,2025-05-09 22:37:14,success,
2561,mẹrin,https://glosbe.com/yo/en/m%E1%BA%B9rin,2025-05-09 22:42:02,success,
2562,mẹta,https://glosbe.com/yo/en/m%E1%BA%B9ta,2025-05-09 22:39:32,success,
2563,Mẹ̀ndẹ̀lẹ́fíọ̀m,https://glosbe.com/yo/en/M%E1%BA%B9%CC%80nd%E1%BA%B9%CC%80l%E1%BA%B9%CC%81f%C3%AD%E1%BB%8D%CC%80m,2025-05-09 22:41:15,success,
2564,mẹ̀túsélà,https://glosbe.com/yo/en/m%E1%BA%B9%CC%80t%C3%BAs%C3%A9l%C3%A0,2025-05-09 22:30:22,success,
2565,mẹ́fà,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81f%C3%A0,2025-05-09 22:32:47,success,
2566,mẹ́fẹ̀ẹ̀fà,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81f%E1%BA%B9%CC%80%E1%BA%B9%CC%80f%C3%A0,2025-05-09 22:24:40,success,
2567,mẹ́gábáìtì,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81g%C3%A1b%C3%A1%C3%ACt%C3%AC,2025-05-09 22:36:35,success,
2568,mẹ́jẹ̀ẹ̀jọ,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81j%E1%BA%B9%CC%80%E1%BA%B9%CC%80j%E1%BB%8D,2025-05-09 22:34:26,success,
2569,mẹ́kkà,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81kk%C3%A0,2025-05-09 22:42:37,success,
2570,Mẹ́ksíkò,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81ks%C3%ADk%C3%B2,2025-05-09 22:43:46,success,
2571,mẹ́ksíkò,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81ks%C3%ADk%C3%B2,2025-05-09 22:53:38,success,
2572,mẹ́nù,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9,2025-05-09 22:47:45,success,
2573,mẹ́nù abẹ́nú,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20ab%E1%BA%B9%CC%81n%C3%BA,2025-05-09 22:24:33,success,
2574,mẹ́nù aládàálò,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20al%C3%A1d%C3%A0%C3%A1l%C3%B2,2025-05-09 22:53:24,success,
2575,mẹ́nù aṣẹ́yọsókè,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20a%E1%B9%A3%E1%BA%B9%CC%81y%E1%BB%8Ds%C3%B3k%C3%A8,2025-05-09 22:48:35,success,
2576,Mẹ́nù fáìlì,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81n%C3%B9%20f%C3%A1%C3%ACl%C3%AC,2025-05-09 22:38:53,success,
2577,mẹ́nù pérété,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20p%C3%A9r%C3%A9t%C3%A9,2025-05-09 22:43:53,success,
2578,mẹ́nù Àbùjá,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20%C3%80b%C3%B9j%C3%A1,2025-05-09 22:34:20,success,
2579,mẹ́nù ìbẹ̀rẹ̀,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20%C3%ACb%E1%BA%B9%CC%80r%E1%BA%B9%CC%80,2025-05-09 22:28:30,success,
2580,mẹ́nù ìdarí,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20%C3%ACdar%C3%AD,2025-05-09 22:52:13,success,
2581,mẹ́nù ìlànà ètò,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20%C3%ACl%C3%A0n%C3%A0%20%C3%A8t%C3%B2,2025-05-09 22:40:38,success,
2582,Mẹ́nù ìṣàtúnṣe,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81n%C3%B9%20%C3%AC%E1%B9%A3%C3%A0t%C3%BAn%E1%B9%A3e,2025-05-09 22:46:09,success,
2583,mẹ́nù ọlọ́gàngán ipò,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20%E1%BB%8Dl%E1%BB%8D%CC%81g%C3%A0ng%C3%A1n%20ip%C3%B2,2025-05-09 22:29:58,success,
2584,mẹ́nù ọ̀gàngán ipò,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81n%C3%B9%20%E1%BB%8D%CC%80g%C3%A0ng%C3%A1n%20ip%C3%B2,2025-05-09 22:36:58,success,
2585,mẹ́rin,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81rin,2025-05-09 22:40:20,success,
2586,mẹ́rkúríù,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81rk%C3%BAr%C3%AD%C3%B9,2025-05-09 22:30:46,success,
2587,Mẹ́rkúríù,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81rk%C3%BAr%C3%AD%C3%B9,2025-05-09 22:44:05,success,
2588,mẹ́rìndínlógún,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81r%C3%ACnd%C3%ADnl%C3%B3g%C3%BAn,2025-05-09 22:42:16,success,
2589,mẹ́rìnlá,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81r%C3%ACnl%C3%A1,2025-05-09 22:35:49,success,
2590,mẹ́rẹ̀ẹ̀rin,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81r%E1%BA%B9%CC%80%E1%BA%B9%CC%80rin,2025-05-09 22:45:26,success,
2591,mẹ́sàn-án,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81s%C3%A0n-%C3%A1n,2025-05-09 22:32:06,success,
2592,Mẹ́síkò,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81s%C3%ADk%C3%B2,2025-05-09 22:28:37,success,
2593,mẹ́sẹ̀ẹ̀sán,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81s%E1%BA%B9%CC%80%E1%BA%B9%CC%80s%C3%A1n,2025-05-09 22:33:07,success,
2594,mẹ́ta,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81ta,2025-05-09 22:32:59,success,
2595,mẹ́tàlá,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81t%C3%A0l%C3%A1,2025-05-09 22:26:27,success,
2596,Mẹ́tàlì,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81t%C3%A0l%C3%AC,2025-05-09 22:40:04,success,
2597,Mẹ́tàlì álkálì,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81t%C3%A0l%C3%AC%20%C3%A1lk%C3%A1l%C3%AC,2025-05-09 22:31:09,success,
2598,Mẹ́tálọ́ìdì,https://glosbe.com/yo/en/M%E1%BA%B9%CC%81t%C3%A1l%E1%BB%8D%CC%81%C3%ACd%C3%AC,2025-05-09 22:44:47,success,
2599,mẹ́tíríìkì,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81t%C3%ADr%C3%AD%C3%ACk%C3%AC,2025-05-09 22:42:22,success,
2600,mẹ́tẹ̀ẹ̀ta,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81t%E1%BA%B9%CC%80%E1%BA%B9%CC%80ta,2025-05-09 22:25:54,success,
2601,mẹ́wàá,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81w%C3%A0%C3%A1,2025-05-09 22:47:23,success,
2602,mẹ́wẹ̀ẹ̀wá,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81w%E1%BA%B9%CC%80%E1%BA%B9%CC%80w%C3%A1,2025-05-09 22:33:14,success,
2603,mẹ́ẹ̀ẹ́dógún,https://glosbe.com/yo/en/m%E1%BA%B9%CC%81%E1%BA%B9%CC%80%E1%BA%B9%CC%81d%C3%B3g%C3%BAn,2025-05-09 22:49:26,success,
2604,Mọmọnì,https://glosbe.com/yo/en/M%E1%BB%8Dm%E1%BB%8Dn%C3%AC,2025-05-09 22:37:03,success,
2605,mọrírì,https://glosbe.com/yo/en/m%E1%BB%8Dr%C3%ADr%C3%AC,2025-05-09 22:30:13,success,
2606,mọsko,https://glosbe.com/yo/en/m%E1%BB%8Dsko,2025-05-09 22:41:55,success,
2607,mọyì,https://glosbe.com/yo/en/m%E1%BB%8Dy%C3%AC,2025-05-09 22:31:58,success,
2608,mọ̀,https://glosbe.com/yo/en/m%E1%BB%8D%CC%80,2025-05-09 22:34:50,success,
2609,mọ̀nmọ́n,https://glosbe.com/yo/en/m%E1%BB%8D%CC%80nm%E1%BB%8D%CC%81n,2025-05-09 22:30:08,success,
2610,Mọ̀nàmọ́ná,https://glosbe.com/yo/en/M%E1%BB%8D%CC%80n%C3%A0m%E1%BB%8D%CC%81n%C3%A1,2025-05-09 22:49:47,success,
2611,mọ̀nàmọ́ná,https://glosbe.com/yo/en/m%E1%BB%8D%CC%80n%C3%A0m%E1%BB%8D%CC%81n%C3%A1,2025-05-09 22:49:53,success,
2612,mọ̀námọ́ná,https://glosbe.com/yo/en/m%E1%BB%8D%CC%80n%C3%A1m%E1%BB%8D%CC%81n%C3%A1,2025-05-09 22:25:23,success,
2613,mọ́kànlá,https://glosbe.com/yo/en/m%E1%BB%8D%CC%81k%C3%A0nl%C3%A1,2025-05-09 22:44:23,success,
2614,mọ́kọ̀ọ̀kànlá,https://glosbe.com/yo/en/m%E1%BB%8D%CC%81k%E1%BB%8D%CC%80%E1%BB%8D%CC%80k%C3%A0nl%C3%A1,2025-05-09 22:48:10,success,
2615,mọ́nítọ̀ ọlọ́pọ̀ àwọ̀,https://glosbe.com/yo/en/m%E1%BB%8D%CC%81n%C3%ADt%E1%BB%8D%CC%80%20%E1%BB%8Dl%E1%BB%8D%CC%81p%E1%BB%8D%CC%80%20%C3%A0w%E1%BB%8D%CC%80,2025-05-09 22:53:30,success,
2616,mọ́rísì,https://glosbe.com/yo/en/m%E1%BB%8D%CC%81r%C3%ADs%C3%AC,2025-05-09 22:35:00,success,
2617,mọ́ṣálásí,https://glosbe.com/yo/en/m%E1%BB%8D%CC%81%E1%B9%A3%C3%A1l%C3%A1s%C3%AD,2025-05-09 22:34:11,success,
2618,Mọ́ṣálásí,https://glosbe.com/yo/en/M%E1%BB%8D%CC%81%E1%B9%A3%C3%A1l%C3%A1s%C3%AD,2025-05-09 22:40:47,success,
2619,n,https://glosbe.com/yo/en/n,2025-05-09 23:06:09,success,
2620,n ó,https://glosbe.com/yo/en/n%20%C3%B3,2025-05-09 23:05:33,success,
2621,na ohùn sí,https://glosbe.com/yo/en/na%20oh%C3%B9n%20s%C3%AD,2025-05-09 22:58:07,success,
2622,Naijiria,https://glosbe.com/yo/en/Naijiria,2025-05-09 23:17:12,success,
2623,Naijiriya,https://glosbe.com/yo/en/Naijiriya,2025-05-09 23:03:11,success,
2624,Namibia,https://glosbe.com/yo/en/Namibia,2025-05-09 23:03:52,success,
2625,NaN,https://glosbe.com/yo/en/NaN,2025-05-09 23:18:15,success,
2626,naples,https://glosbe.com/yo/en/naples,2025-05-09 23:13:18,success,
2627,neanderthal,https://glosbe.com/yo/en/neanderthal,2025-05-09 23:14:05,success,
2628,nebraska,https://glosbe.com/yo/en/nebraska,2025-05-09 22:59:12,success,
2629,Nelson Mandela,https://glosbe.com/yo/en/Nelson%20Mandela,2025-05-09 23:03:42,success,
2630,neodymium,https://glosbe.com/yo/en/neodymium,2025-05-09 22:57:00,success,
2631,Neon,https://glosbe.com/yo/en/Neon,2025-05-09 23:09:44,success,
2632,nepal,https://glosbe.com/yo/en/nepal,2025-05-09 23:01:04,success,
2633,neptunium,https://glosbe.com/yo/en/neptunium,2025-05-09 23:05:52,success,
